	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL
7	7.000000	18.692804	1.257306	7.000000	0.042407	1.088190	7.000000	6.525632	5.863316	7.000000	36.105839	1.324800	7.000000	0.366833	1.465909	7.000000	9.691443	4.328871	7.000000	7.650558	1.642282	7.000000	-6.158290	0.803388	7.000000	2.643008	2.926530	7.000000	-25.937435	2.026094	7.000000	6.991841	3.212607	7.000000	-0.992850	7.000000	18.692804	1.257306	7.000000	0.042407	1.088190	7.000000	6.525632	5.863316	7.000000	36.105839	1.324800	7.000000	0.366833	1.465909	7.000000	9.691443	4.328871	7.000000	7.650558	1.642282	7.000000	-6.158290	0.803388	7.000000	2.643008	2.926530	7.000000	-25.937435	2.026094	7.000000	6.991841	3.212607	7.000000	-0.992850
8	8.000000	18.443298	1.246173	8.000000	0.347493	1.079335	8.000000	6.469553	5.855395	8.000000	36.012058	1.332710	8.000000	0.951275	1.430327	8.000000	10.134674	3.983458	8.000000	9.319987	1.529027	8.000000	-6.494492	0.892590	8.000000	3.839839	3.026836	8.000000	-26.267176	2.100153	8.000000	5.376916	3.270819	8.000000	-1.075377	8.000000	18.443298	1.246173	8.000000	0.347493	1.079335	8.000000	6.469553	5.855395	8.000000	36.012058	1.332710	8.000000	0.951275	1.430327	8.000000	10.134674	3.983458	8.000000	9.319987	1.529027	8.000000	-6.494492	0.892590	8.000000	3.839839	3.026836	8.000000	-26.267176	2.100153	8.000000	5.376916	3.270819	8.000000	-1.075377
9	9.000000	18.177338	1.245067	9.000000	0.719822	1.083581	9.000000	6.362692	5.850904	9.000000	35.784237	1.362715	9.000000	1.622517	1.393750	9.000000	10.582304	3.616096	9.000000	10.865726	1.423696	9.000000	-6.825525	0.982461	9.000000	5.103819	3.042898	9.000000	-26.346861	2.052796	9.000000	3.751907	3.185453	9.000000	-1.354095	9.000000	18.177338	1.245067	9.000000	0.719822	1.083581	9.000000	6.362692	5.850904	9.000000	35.784237	1.362715	9.000000	1.622517	1.393750	9.000000	10.582304	3.616096	9.000000	10.865726	1.423696	9.000000	-6.825525	0.982461	9.000000	5.103819	3.042898	9.000000	-26.346861	2.052796	9.000000	3.751907	3.185453	9.000000	-1.354095
10	10.000000	17.942028	1.268912	10.000000	1.165241	1.093875	10.000000	6.187507	5.848726	10.000000	35.513668	1.353530	10.000000	2.390056	1.360374	10.000000	10.875884	3.245634	10.000000	12.350186	1.341750	10.000000	-7.120986	1.065567	10.000000	6.201478	2.956102	10.000000	-26.721397	2.534667	10.000000	1.785592	3.085527	10.000000	-1.989048	10.000000	17.942028	1.268912	10.000000	1.165241	1.093875	10.000000	6.187507	5.848726	10.000000	35.513668	1.353530	10.000000	2.390056	1.360374	10.000000	10.875884	3.245634	10.000000	12.350186	1.341750	10.000000	-7.120986	1.065567	10.000000	6.201478	2.956102	10.000000	-26.721397	2.534667	10.000000	1.785592	3.085527	10.000000	-1.989048
11	11.000000	17.653437	1.317032	11.000000	1.643187	1.120966	11.000000	5.980132	5.850116	11.000000	35.150005	1.415718	11.000000	3.210955	1.370795	11.000000	10.914678	2.928233	11.000000	13.810874	1.306088	11.000000	-7.352603	1.131878	11.000000	6.928205	2.788089	11.000000	-25.887222	1.804547	11.000000	0.659753	2.591884	11.000000	-2.527226	11.000000	17.653437	1.317032	11.000000	1.643187	1.120966	11.000000	5.980132	5.850116	11.000000	35.150005	1.415718	11.000000	3.210955	1.370795	11.000000	10.914678	2.928233	11.000000	13.810874	1.306088	11.000000	-7.352603	1.131878	11.000000	6.928205	2.788089	11.000000	-25.887222	1.804547	11.000000	0.659753	2.591884	11.000000	-2.527226
12	12.000000	17.399244	1.407891	12.000000	2.140303	1.134705	12.000000	5.719696	5.872125	12.000000	34.726776	1.360723	12.000000	4.094646	1.418761	12.000000	10.609463	2.697434	12.000000	15.166401	1.301251	12.000000	-7.491968	1.177103	12.000000	7.153510	2.590915	12.000000	-24.878565	1.318433	12.000000	-0.327765	2.206233	12.000000	-3.004277	12.000000	17.399244	1.407891	12.000000	2.140303	1.134705	12.000000	5.719696	5.872125	12.000000	34.726776	1.360723	12.000000	4.094646	1.418761	12.000000	10.609463	2.697434	12.000000	15.166401	1.301251	12.000000	-7.491968	1.177103	12.000000	7.153510	2.590915	12.000000	-24.878565	1.318433	12.000000	-0.327765	2.206233	12.000000	-3.004277
13	13.000000	17.065243	1.499246	13.000000	2.606195	1.154633	13.000000	5.490004	5.877839	13.000000	34.254650	1.453119	13.000000	4.887622	1.465613	13.000000	10.108715	2.609746	13.000000	16.497293	1.322610	13.000000	-7.496875	1.181617	13.000000	6.944946	2.423373	13.000000	-23.774725	1.042939	13.000000	-1.180133	1.913314	13.000000	-3.373200	13.000000	17.065243	1.499246	13.000000	2.606195	1.154633	13.000000	5.490004	5.877839	13.000000	34.254650	1.453119	13.000000	4.887622	1.465613	13.000000	10.108715	2.609746	13.000000	16.497293	1.322610	13.000000	-7.496875	1.181617	13.000000	6.944946	2.423373	13.000000	-23.774725	1.042939	13.000000	-1.180133	1.913314	13.000000	-3.373200
14	14.000000	16.705484	1.544569	14.000000	3.046518	1.152431	14.000000	5.313137	5.884515	14.000000	33.639481	1.455641	14.000000	5.606118	1.503506	14.000000	9.490231	2.646253	14.000000	17.617006	1.354088	14.000000	-7.371893	1.160318	14.000000	6.390226	2.306423	14.000000	-22.625618	0.886535	14.000000	-1.901234	1.690168	14.000000	-3.634311	14.000000	16.705484	1.544569	14.000000	3.046518	1.152431	14.000000	5.313137	5.884515	14.000000	33.639481	1.455641	14.000000	5.606118	1.503506	14.000000	9.490231	2.646253	14.000000	17.617006	1.354088	14.000000	-7.371893	1.160318	14.000000	6.390226	2.306423	14.000000	-22.625618	0.886535	14.000000	-1.901234	1.690168	14.000000	-3.634311
15	15.000000	16.362541	1.587416	15.000000	3.433077	1.128971	15.000000	5.196989	5.882400	15.000000	32.870483	1.435330	15.000000	6.210195	1.518422	15.000000	8.882147	2.764991	15.000000	18.451141	1.403415	15.000000	-7.146090	1.118546	15.000000	5.697308	2.245966	15.000000	-21.472021	0.787163	15.000000	-2.497482	1.519317	15.000000	-3.804271	15.000000	16.362541	1.587416	15.000000	3.433077	1.128971	15.000000	5.196989	5.882400	15.000000	32.870483	1.435330	15.000000	6.210195	1.518422	15.000000	8.882147	2.764991	15.000000	18.451141	1.403415	15.000000	-7.146090	1.118546	15.000000	5.697308	2.245966	15.000000	-21.472021	0.787163	15.000000	-2.497482	1.519317	15.000000	-3.804271
16	16.000000	16.065184	1.639670	16.000000	3.747594	1.092384	16.000000	5.149605	5.861041	16.000000	31.952372	1.413972	16.000000	6.679920	1.496418	16.000000	8.403962	2.917597	16.000000	18.961594	1.474054	16.000000	-6.874038	1.068265	16.000000	5.066599	2.213425	16.000000	-20.356030	0.720453	16.000000	-2.973889	1.386545	16.000000	-3.905064	16.000000	16.065184	1.639670	16.000000	3.747594	1.092384	16.000000	5.149605	5.861041	16.000000	31.952372	1.413972	16.000000	6.679920	1.496418	16.000000	8.403962	2.917597	16.000000	18.961594	1.474054	16.000000	-6.874038	1.068265	16.000000	5.066599	2.213425	16.000000	-20.356030	0.720453	16.000000	-2.973889	1.386545	16.000000	-3.905064
17	17.000000	15.708649	1.500512	17.000000	4.007791	1.032579	17.000000	5.169513	5.810181	17.000000	30.792171	1.262248	17.000000	7.044162	1.423803	17.000000	8.132160	3.067662	17.000000	19.153069	1.556384	17.000000	-6.611292	1.025493	17.000000	4.627243	2.172718	17.000000	-19.320042	0.676853	17.000000	-3.336761	1.280142	17.000000	-3.956692	17.000000	15.708649	1.500512	17.000000	4.007791	1.032579	17.000000	5.169513	5.810181	17.000000	30.792171	1.262248	17.000000	7.044162	1.423803	17.000000	8.132160	3.067662	17.000000	19.153069	1.556384	17.000000	-6.611292	1.025493	17.000000	4.627243	2.172718	17.000000	-19.320042	0.676853	17.000000	-3.336761	1.280142	17.000000	-3.956692
18	18.000000	15.475867	1.447708	18.000000	4.172521	0.991897	18.000000	5.220185	5.721648	18.000000	29.599558	1.249649	18.000000	7.283499	1.362451	18.000000	8.028744	3.139721	18.000000	19.063601	1.635121	18.000000	-6.393639	1.003406	18.000000	4.418902	2.107199	18.000000	-18.399963	0.649704	18.000000	-3.596472	1.190688	18.000000	-3.974085	18.000000	15.475867	1.447708	18.000000	4.172521	0.991897	18.000000	5.220185	5.721648	18.000000	29.599558	1.249649	18.000000	7.283499	1.362451	18.000000	8.028744	3.139721	18.000000	19.063601	1.635121	18.000000	-6.393639	1.003406	18.000000	4.418902	2.107199	18.000000	-18.399963	0.649704	18.000000	-3.596472	1.190688	18.000000	-3.974085
19	19.000000	15.311863	1.388717	19.000000	4.252372	0.974670	19.000000	5.276175	5.591945	19.000000	28.362059	1.254835	19.000000	7.436735	1.303669	19.000000	8.049611	3.132015	19.000000	18.747477	1.699217	19.000000	-6.233753	1.009008	19.000000	4.410223	2.032777	19.000000	-17.618414	0.635999	19.000000	-3.767989	1.112004	19.000000	-3.967355	19.000000	15.311863	1.388717	19.000000	4.252372	0.974670	19.000000	5.276175	5.591945	19.000000	28.362059	1.254835	19.000000	7.436735	1.303669	19.000000	8.049611	3.132015	19.000000	18.747477	1.699217	19.000000	-6.233753	1.009008	19.000000	4.410223	2.032777	19.000000	-17.618414	0.635999	19.000000	-3.767989	1.112004	19.000000	-3.967355
20	20.000000	15.206979	1.318452	20.000000	4.253508	0.984345	20.000000	5.305378	5.423881	20.000000	27.106340	1.258691	20.000000	7.536387	1.254820	20.000000	8.124501	3.057344	20.000000	18.259050	1.745735	20.000000	-6.128981	1.040476	20.000000	4.531916	1.995621	20.000000	-16.981009	0.636428	20.000000	-3.869303	1.042149	20.000000	-3.944856	20.000000	15.206979	1.318452	20.000000	4.253508	0.984345	20.000000	5.305378	5.423881	20.000000	27.106340	1.258691	20.000000	7.536387	1.254820	20.000000	8.124501	3.057344	20.000000	18.259050	1.745735	20.000000	-6.128981	1.040476	20.000000	4.531916	1.995621	20.000000	-16.981009	0.636428	20.000000	-3.869303	1.042149	20.000000	-3.944856
