	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL	GLOBAL
32	32.000000	9.942608	1.507107	32.000000	-0.816208	0.539140	32.000000	1.472285	4.114418	32.000000	12.447994	1.830707	32.000000	5.293327	0.949137	32.000000	-5.933805	1.485186	32.000000	15.293755	2.519064	32.000000	0.038710	0.704964	32.000000	-18.177528	2.486384	32.000000	-3.699118	2.579699	32.000000	0.603822	2.329667	32.000000	-24.761240	32.000000	9.942608	1.507107	32.000000	-0.816208	0.539140	32.000000	1.472285	4.114418	32.000000	12.447994	1.830707	32.000000	5.293327	0.949137	32.000000	-5.933805	1.485186	32.000000	15.293755	2.519064	32.000000	0.038710	0.704964	32.000000	-18.177528	2.486384	32.000000	-3.699118	2.579699	32.000000	0.603822	2.329667	32.000000	-24.761240
33	33.000000	10.083752	1.516304	33.000000	-0.999073	0.542285	33.000000	1.065510	4.078124	33.000000	11.793159	1.900090	33.000000	5.237885	0.820888	33.000000	-6.185532	1.628207	33.000000	14.988625	2.541086	33.000000	0.022569	0.728155	33.000000	-18.269579	2.932327	33.000000	-3.486367	2.376294	33.000000	0.647700	2.327945	33.000000	-24.846710	33.000000	10.083752	1.516304	33.000000	-0.999073	0.542285	33.000000	1.065510	4.078124	33.000000	11.793159	1.900090	33.000000	5.237885	0.820888	33.000000	-6.185532	1.628207	33.000000	14.988625	2.541086	33.000000	0.022569	0.728155	33.000000	-18.269579	2.932327	33.000000	-3.486367	2.376294	33.000000	0.647700	2.327945	33.000000	-24.846710
34	34.000000	10.265414	1.325312	34.000000	-1.193389	0.529993	34.000000	0.661480	4.005553	34.000000	11.171215	1.685475	34.000000	5.124179	0.725161	34.000000	-6.460526	1.835173	34.000000	14.671174	2.524447	34.000000	0.051295	0.839915	34.000000	-18.407476	3.365206	34.000000	-3.261879	2.197625	34.000000	0.716516	2.351799	34.000000	-24.957279	34.000000	10.265414	1.325312	34.000000	-1.193389	0.529993	34.000000	0.661480	4.005553	34.000000	11.171215	1.685475	34.000000	5.124179	0.725161	34.000000	-6.460526	1.835173	34.000000	14.671174	2.524447	34.000000	0.051295	0.839915	34.000000	-18.407476	3.365206	34.000000	-3.261879	2.197625	34.000000	0.716516	2.351799	34.000000	-24.957279
35	35.000000	10.465405	1.196970	35.000000	-1.364433	0.484842	35.000000	0.220777	3.951189	35.000000	10.575242	1.639574	35.000000	4.983849	0.740072	35.000000	-6.812852	2.023478	35.000000	14.360704	2.465278	35.000000	0.123798	0.964173	35.000000	-18.608517	3.703897	35.000000	-3.009057	2.077482	35.000000	0.805297	2.398683	35.000000	-25.097355	35.000000	10.465405	1.196970	35.000000	-1.364433	0.484842	35.000000	0.220777	3.951189	35.000000	10.575242	1.639574	35.000000	4.983849	0.740072	35.000000	-6.812852	2.023478	35.000000	14.360704	2.465278	35.000000	0.123798	0.964173	35.000000	-18.608517	3.703897	35.000000	-3.009057	2.077482	35.000000	0.805297	2.398683	35.000000	-25.097355
36	36.000000	10.625466	1.127984	36.000000	-1.485102	0.462791	36.000000	-0.217239	3.896895	36.000000	9.972047	1.578737	36.000000	4.869864	0.748392	36.000000	-7.197779	2.109651	36.000000	14.080884	2.363840	36.000000	0.226496	1.050983	36.000000	-18.874664	3.888226	36.000000	-2.741117	2.041233	36.000000	0.909948	2.459683	36.000000	-25.257925	36.000000	10.625466	1.127984	36.000000	-1.485102	0.462791	36.000000	-0.217239	3.896895	36.000000	9.972047	1.578737	36.000000	4.869864	0.748392	36.000000	-7.197779	2.109651	36.000000	14.080884	2.363840	36.000000	0.226496	1.050983	36.000000	-18.874664	3.888226	36.000000	-2.741117	2.041233	36.000000	0.909948	2.459683	36.000000	-25.257925
37	37.000000	10.748204	1.299157	37.000000	-1.535431	0.472212	37.000000	-0.727758	3.864593	37.000000	9.369232	1.709106	37.000000	4.819089	0.756431	37.000000	-7.672930	2.039069	37.000000	13.853495	2.235771	37.000000	0.340274	1.093730	37.000000	-19.186863	3.904802	37.000000	-2.499419	2.086987	37.000000	1.031485	2.521665	37.000000	-25.419836	37.000000	10.748204	1.299157	37.000000	-1.535431	0.472212	37.000000	-0.727758	3.864593	37.000000	9.369232	1.709106	37.000000	4.819089	0.756431	37.000000	-7.672930	2.039069	37.000000	13.853495	2.235771	37.000000	0.340274	1.093730	37.000000	-19.186863	3.904802	37.000000	-2.499419	2.086987	37.000000	1.031485	2.521665	37.000000	-25.419836
38	38.000000	10.911724	1.283689	38.000000	-1.558660	0.474442	38.000000	-1.184575	3.811930	38.000000	8.862260	1.688373	38.000000	4.810529	0.770677	38.000000	-8.090519	1.898101	38.000000	13.695484	2.103239	38.000000	0.447823	1.098435	38.000000	-19.512844	3.779584	38.000000	-2.312543	2.183166	38.000000	1.178710	2.570376	38.000000	-25.571590	38.000000	10.911724	1.283689	38.000000	-1.558660	0.474442	38.000000	-1.184575	3.811930	38.000000	8.862260	1.688373	38.000000	4.810529	0.770677	38.000000	-8.090519	1.898101	38.000000	13.695484	2.103239	38.000000	0.447823	1.098435	38.000000	-19.512844	3.779584	38.000000	-2.312543	2.183166	38.000000	1.178710	2.570376	38.000000	-25.571590
39	39.000000	11.077950	1.268858	39.000000	-1.538654	0.479715	39.000000	-1.649343	3.756623	39.000000	8.394297	1.683162	39.000000	4.864913	0.783793	39.000000	-8.491330	1.700067	39.000000	13.608642	1.978682	39.000000	0.539088	1.064745	39.000000	-19.828533	3.552727	39.000000	-2.171317	2.270656	39.000000	1.370773	2.587644	39.000000	-25.719868	39.000000	11.077950	1.268858	39.000000	-1.538654	0.479715	39.000000	-1.649343	3.756623	39.000000	8.394297	1.683162	39.000000	4.864913	0.783793	39.000000	-8.491330	1.700067	39.000000	13.608642	1.978682	39.000000	0.539088	1.064745	39.000000	-19.828533	3.552727	39.000000	-2.171317	2.270656	39.000000	1.370773	2.587644	39.000000	-25.719868
40	40.000000	11.245676	1.255080	40.000000	-1.477670	0.489085	40.000000	-2.123024	3.698231	40.000000	7.944580	1.695076	40.000000	4.980514	0.792408	40.000000	-8.874203	1.493098	40.000000	13.575844	1.875833	40.000000	0.609677	0.993542	40.000000	-20.129984	3.269918	40.000000	-2.045532	2.302136	40.000000	1.617331	2.562479	40.000000	-25.880541	40.000000	11.245676	1.255080	40.000000	-1.477670	0.489085	40.000000	-2.123024	3.698231	40.000000	7.944580	1.695076	40.000000	4.980514	0.792408	40.000000	-8.874203	1.493098	40.000000	13.575844	1.875833	40.000000	0.609677	0.993542	40.000000	-20.129984	3.269918	40.000000	-2.045532	2.302136	40.000000	1.617331	2.562479	40.000000	-25.880541
41	41.000000	11.386106	1.220789	41.000000	-1.373933	0.503904	41.000000	-2.581727	3.666587	41.000000	7.465987	1.683794	41.000000	5.150299	0.797762	41.000000	-9.222218	1.349246	41.000000	13.568892	1.803348	41.000000	0.658838	0.898556	41.000000	-20.423441	2.974205	41.000000	-1.911510	2.273243	41.000000	1.908989	2.503011	41.000000	-26.061747	41.000000	11.386106	1.220789	41.000000	-1.373933	0.503904	41.000000	-2.581727	3.666587	41.000000	7.465987	1.683794	41.000000	5.150299	0.797762	41.000000	-9.222218	1.349246	41.000000	13.568892	1.803348	41.000000	0.658838	0.898556	41.000000	-20.423441	2.974205	41.000000	-1.911510	2.273243	41.000000	1.908989	2.503011	41.000000	-26.061747
42	42.000000	11.547071	1.207962	42.000000	-1.246706	0.523734	42.000000	-3.066036	3.609183	42.000000	6.985862	1.699345	42.000000	5.352813	0.792819	42.000000	-9.588549	1.258393	42.000000	13.569752	1.755711	42.000000	0.689215	0.800963	42.000000	-20.709560	2.705184	42.000000	-1.753302	2.214379	42.000000	2.226268	2.433665	42.000000	-26.257397	42.000000	11.547071	1.207962	42.000000	-1.246706	0.523734	42.000000	-3.066036	3.609183	42.000000	6.985862	1.699345	42.000000	5.352813	0.792819	42.000000	-9.588549	1.258393	42.000000	13.569752	1.755711	42.000000	0.689215	0.800963	42.000000	-20.709560	2.705184	42.000000	-1.753302	2.214379	42.000000	2.226268	2.433665	42.000000	-26.257397
43	43.000000	11.714307	1.201753	43.000000	-1.099038	0.545935	43.000000	-3.554371	3.546232	43.000000	6.486840	1.711124	43.000000	5.575418	0.779224	43.000000	-9.955502	1.231147	43.000000	13.578232	1.727656	43.000000	0.704914	0.718688	43.000000	-20.984814	2.505043	43.000000	-1.562597	2.168220	43.000000	2.548655	2.386225	43.000000	-26.451807	43.000000	11.714307	1.201753	43.000000	-1.099038	0.545935	43.000000	-3.554371	3.546232	43.000000	6.486840	1.711124	43.000000	5.575418	0.779224	43.000000	-9.955502	1.231147	43.000000	13.578232	1.727656	43.000000	0.704914	0.718688	43.000000	-20.984814	2.505043	43.000000	-1.562597	2.168220	43.000000	2.548655	2.386225	43.000000	-26.451807
44	44.000000	11.884955	1.191279	44.000000	-0.940415	0.565792	44.000000	-4.031134	3.484547	44.000000	5.970652	1.695245	44.000000	5.802536	0.759031	44.000000	-10.308155	1.252123	44.000000	13.604284	1.725173	44.000000	0.711781	0.665727	44.000000	-21.240814	2.414861	44.000000	-1.342957	2.154735	44.000000	2.866350	2.385221	44.000000	-26.627174	44.000000	11.884955	1.191279	44.000000	-0.940415	0.565792	44.000000	-4.031134	3.484547	44.000000	5.970652	1.695245	44.000000	5.802536	0.759031	44.000000	-10.308155	1.252123	44.000000	13.604284	1.725173	44.000000	0.711781	0.665727	44.000000	-21.240814	2.414861	44.000000	-1.342957	2.154735	44.000000	2.866350	2.385221	44.000000	-26.627174
45	45.000000	11.965383	1.276415	45.000000	-0.757655	0.591826	45.000000	-4.516277	3.452169	45.000000	5.348334	1.812145	45.000000	6.032574	0.751419	45.000000	-10.664137	1.283484	45.000000	13.663473	1.756092	45.000000	0.714930	0.649839	45.000000	-21.466053	2.449947	45.000000	-1.102868	2.161313	45.000000	3.183289	2.437061	45.000000	-26.767893	45.000000	11.965383	1.276415	45.000000	-0.757655	0.591826	45.000000	-4.516277	3.452169	45.000000	5.348334	1.812145	45.000000	6.032574	0.751419	45.000000	-10.664137	1.283484	45.000000	13.663473	1.756092	45.000000	0.714930	0.649839	45.000000	-21.466053	2.449947	45.000000	-1.102868	2.161313	45.000000	3.183289	2.437061	45.000000	-26.767893
46	46.000000	12.127935	1.271456	46.000000	-0.606555	0.603845	46.000000	-4.954118	3.397130	46.000000	4.816742	1.748556	46.000000	6.231568	0.754439	46.000000	-10.968829	1.363926	46.000000	13.776265	1.819214	46.000000	0.712170	0.662808	46.000000	-21.650366	2.587890	46.000000	-0.858421	2.171559	46.000000	3.517666	2.528384	46.000000	-26.859562	46.000000	12.127935	1.271456	46.000000	-0.606555	0.603845	46.000000	-4.954118	3.397130	46.000000	4.816742	1.748556	46.000000	6.231568	0.754439	46.000000	-10.968829	1.363926	46.000000	13.776265	1.819214	46.000000	0.712170	0.662808	46.000000	-21.650366	2.587890	46.000000	-0.858421	2.171559	46.000000	3.517666	2.528384	46.000000	-26.859562
47	47.000000	12.286276	1.276824	47.000000	-0.475685	0.613976	47.000000	-5.363945	3.345182	47.000000	4.301051	1.666664	47.000000	6.400311	0.781808	47.000000	-11.245324	1.468524	47.000000	13.965007	1.905920	47.000000	0.699621	0.690633	47.000000	-21.789543	2.783916	47.000000	-0.629192	2.176900	47.000000	3.896878	2.638070	47.000000	-26.889071	47.000000	12.286276	1.276824	47.000000	-0.475685	0.613976	47.000000	-5.363945	3.345182	47.000000	4.301051	1.666664	47.000000	6.400311	0.781808	47.000000	-11.245324	1.468524	47.000000	13.965007	1.905920	47.000000	0.699621	0.690633	47.000000	-21.789543	2.783916	47.000000	-0.629192	2.176900	47.000000	3.896878	2.638070	47.000000	-26.889071
48	48.000000	12.435211	1.295545	48.000000	-0.372777	0.624143	48.000000	-5.741457	3.296112	48.000000	3.810953	1.576607	48.000000	6.526224	0.832454	48.000000	-11.499819	1.585460	48.000000	14.251722	2.002386	48.000000	0.676187	0.727658	48.000000	-21.882608	2.995184	48.000000	-0.437293	2.176423	48.000000	4.353493	2.749935	48.000000	-26.846888	48.000000	12.435211	1.295545	48.000000	-0.372777	0.624143	48.000000	-5.741457	3.296112	48.000000	3.810953	1.576607	48.000000	6.526224	0.832454	48.000000	-11.499819	1.585460	48.000000	14.251722	2.002386	48.000000	0.676187	0.727658	48.000000	-21.882608	2.995184	48.000000	-0.437293	2.176423	48.000000	4.353493	2.749935	48.000000	-26.846888
49	49.000000	12.569611	1.325002	49.000000	-0.303630	0.635040	49.000000	-6.082970	3.249222	49.000000	3.354479	1.487617	49.000000	6.596399	0.900179	49.000000	-11.736150	1.697753	49.000000	14.656185	2.093869	49.000000	0.645403	0.772067	49.000000	-21.927475	3.192547	49.000000	-0.302154	2.171822	49.000000	4.917169	2.859649	49.000000	-26.728542	49.000000	12.569611	1.325002	49.000000	-0.303630	0.635040	49.000000	-6.082970	3.249222	49.000000	3.354479	1.487617	49.000000	6.596399	0.900179	49.000000	-11.736150	1.697753	49.000000	14.656185	2.093869	49.000000	0.645403	0.772067	49.000000	-21.927475	3.192547	49.000000	-0.302154	2.171822	49.000000	4.917169	2.859649	49.000000	-26.728542
50	50.000000	12.684365	1.361900	50.000000	-0.270868	0.647694	50.000000	-6.386152	3.202974	50.000000	2.936356	1.410140	50.000000	6.600332	0.974343	50.000000	-11.950365	1.789112	50.000000	15.193108	2.171877	50.000000	0.615526	0.820091	50.000000	-21.922386	3.357904	50.000000	-0.242848	2.166202	50.000000	5.608958	2.968495	50.000000	-26.530701	50.000000	12.684365	1.361900	50.000000	-0.270868	0.647694	50.000000	-6.386152	3.202974	50.000000	2.936356	1.410140	50.000000	6.600332	0.974343	50.000000	-11.950365	1.789112	50.000000	15.193108	2.171877	50.000000	0.615526	0.820091	50.000000	-21.922386	3.357904	50.000000	-0.242848	2.166202	50.000000	5.608958	2.968495	50.000000	-26.530701
51	51.000000	12.776182	1.404915	51.000000	-0.273894	0.663151	51.000000	-6.649604	3.153680	51.000000	2.558232	1.354164	51.000000	6.533543	1.046763	51.000000	-12.132994	1.853779	51.000000	15.871162	2.237996	51.000000	0.595161	0.868951	51.000000	-21.871613	3.478032	51.000000	-0.279233	2.159822	51.000000	6.442285	3.080161	51.000000	-26.249973	51.000000	12.776182	1.404915	51.000000	-0.273894	0.663151	51.000000	-6.649604	3.153680	51.000000	2.558232	1.354164	51.000000	6.533543	1.046763	51.000000	-12.132994	1.853779	51.000000	15.871162	2.237996	51.000000	0.595161	0.868951	51.000000	-21.871613	3.478032	51.000000	-0.279233	2.159822	51.000000	6.442285	3.080161	51.000000	-26.249973
52	52.000000	12.843609	1.455542	52.000000	-0.310001	0.681614	52.000000	-6.872612	3.096324	52.000000	2.221307	1.326499	52.000000	6.395680	1.113608	52.000000	-12.271675	1.897112	52.000000	16.697161	2.300897	52.000000	0.591905	0.918157	52.000000	-21.782082	3.551164	52.000000	-0.437028	2.150795	52.000000	7.425470	3.196426	52.000000	-25.880299	52.000000	12.843609	1.455542	52.000000	-0.310001	0.681614	52.000000	-6.872612	3.096324	52.000000	2.221307	1.326499	52.000000	6.395680	1.113608	52.000000	-12.271675	1.897112	52.000000	16.697161	2.300897	52.000000	0.591905	0.918157	52.000000	-21.782082	3.551164	52.000000	-0.437028	2.150795	52.000000	7.425470	3.196426	52.000000	-25.880299
53	53.000000	12.885796	1.516634	53.000000	-0.376114	0.702777	53.000000	-7.054198	3.026611	53.000000	1.929172	1.327831	53.000000	6.188359	1.175986	53.000000	-12.354073	1.927621	53.000000	17.680202	2.372507	53.000000	0.613095	0.965630	53.000000	-21.659836	3.583100	53.000000	-0.752265	2.142816	53.000000	8.560013	3.318194	53.000000	-25.409750	53.000000	12.885796	1.516634	53.000000	-0.376114	0.702777	53.000000	-7.054198	3.026611	53.000000	1.929172	1.327831	53.000000	6.188359	1.175986	53.000000	-12.354073	1.927621	53.000000	17.680202	2.372507	53.000000	0.613095	0.965630	53.000000	-21.659836	3.583100	53.000000	-0.752265	2.142816	53.000000	8.560013	3.318194	53.000000	-25.409750
54	54.000000	12.902127	1.589848	54.000000	-0.470345	0.726550	54.000000	-7.190752	2.942121	54.000000	1.690150	1.352355	54.000000	5.913253	1.238396	54.000000	-12.370002	1.952305	54.000000	18.833620	2.465562	54.000000	0.666081	1.009350	54.000000	-21.513538	3.578493	54.000000	-1.274958	2.157533	54.000000	9.837540	3.441031	54.000000	-24.818464	54.000000	12.902127	1.589848	54.000000	-0.470345	0.726550	54.000000	-7.190752	2.942121	54.000000	1.690150	1.352355	54.000000	5.913253	1.238396	54.000000	-12.370002	1.952305	54.000000	18.833620	2.465562	54.000000	0.666081	1.009350	54.000000	-21.513538	3.578493	54.000000	-1.274958	2.157533	54.000000	9.837540	3.441031	54.000000	-24.818464
55	55.000000	12.892737	1.671245	55.000000	-0.593578	0.753182	55.000000	-7.274586	2.843453	55.000000	1.518028	1.389395	55.000000	5.570591	1.304701	55.000000	-12.312799	1.975343	55.000000	20.174496	2.593205	55.000000	0.757938	1.048811	55.000000	-21.360504	3.536680	55.000000	-2.076731	2.230250	55.000000	11.234050	3.556915	55.000000	-24.075529	55.000000	12.892737	1.671245	55.000000	-0.593578	0.753182	55.000000	-7.274586	2.843453	55.000000	1.518028	1.389395	55.000000	5.570591	1.304701	55.000000	-12.312799	1.975343	55.000000	20.174496	2.593205	55.000000	0.757938	1.048811	55.000000	-21.360504	3.536680	55.000000	-2.076731	2.230250	55.000000	11.234050	3.556915	55.000000	-24.075529
56	56.000000	12.858989	1.751634	56.000000	-0.749966	0.782752	56.000000	-7.294703	2.735599	56.000000	1.431803	1.427812	56.000000	5.157881	1.374807	56.000000	-12.181357	1.996838	56.000000	21.722797	2.767345	56.000000	0.896154	1.082859	56.000000	-21.226492	3.458285	56.000000	-3.243853	2.405366	56.000000	12.700510	3.648645	56.000000	-23.141279	56.000000	12.858989	1.751634	56.000000	-0.749966	0.782752	56.000000	-7.294703	2.735599	56.000000	1.431803	1.427812	56.000000	5.157881	1.374807	56.000000	-12.181357	1.996838	56.000000	21.722797	2.767345	56.000000	0.896154	1.082859	56.000000	-21.226492	3.458285	56.000000	-3.243853	2.405366	56.000000	12.700510	3.648645	56.000000	-23.141279
57	57.000000	12.801981	1.820163	57.000000	-0.944129	0.813104	57.000000	-7.238713	2.627645	57.000000	1.452816	1.461753	57.000000	4.670241	1.442472	57.000000	-11.981557	2.013924	57.000000	23.498346	2.996842	57.000000	1.091932	1.107088	57.000000	-21.140644	3.343327	57.000000	-4.870234	2.719292	57.000000	14.152633	3.688635	57.000000	-21.971497	57.000000	12.801981	1.820163	57.000000	-0.944129	0.813104	57.000000	-7.238713	2.627645	57.000000	1.452816	1.461753	57.000000	4.670241	1.442472	57.000000	-11.981557	2.013924	57.000000	23.498346	2.996842	57.000000	1.091932	1.107088	57.000000	-21.140644	3.343327	57.000000	-4.870234	2.719292	57.000000	14.152633	3.688635	57.000000	-21.971497
58	58.000000	12.721693	1.869099	58.000000	-1.176907	0.839063	58.000000	-7.096769	2.531113	58.000000	1.602223	1.495199	58.000000	4.103569	1.496797	58.000000	-11.728024	2.022517	58.000000	25.516371	3.285041	58.000000	1.361821	1.118020	58.000000	-21.126358	3.191953	58.000000	-7.037096	3.180213	58.000000	15.463921	3.652863	58.000000	-20.530170	58.000000	12.721693	1.869099	58.000000	-1.176907	0.839063	58.000000	-7.096769	2.531113	58.000000	1.602223	1.495199	58.000000	4.103569	1.496797	58.000000	-11.728024	2.022517	58.000000	25.516371	3.285041	58.000000	1.361821	1.118020	58.000000	-21.126358	3.191953	58.000000	-7.037096	3.180213	58.000000	15.463921	3.652863	58.000000	-20.530170
59	59.000000	12.618557	1.897107	59.000000	-1.441277	0.856017	59.000000	-6.866307	2.456034	59.000000	1.901431	1.543995	59.000000	3.459252	1.527843	59.000000	-11.442265	2.019426	59.000000	27.785891	3.625465	59.000000	1.724321	1.119252	59.000000	-21.192598	3.006831	59.000000	-9.798156	3.751166	59.000000	16.480015	3.536993	59.000000	-18.802483	59.000000	12.618557	1.897107	59.000000	-1.441277	0.856017	59.000000	-6.866307	2.456034	59.000000	1.901431	1.543995	59.000000	3.459252	1.527843	59.000000	-11.442265	2.019426	59.000000	27.785891	3.625465	59.000000	1.724321	1.119252	59.000000	-21.192598	3.006831	59.000000	-9.798156	3.751166	59.000000	16.480015	3.536993	59.000000	-18.802483
60	60.000000	12.493224	1.908850	60.000000	-1.721329	0.865622	60.000000	-6.557148	2.407031	60.000000	2.368823	1.626818	60.000000	2.747753	1.533659	60.000000	-11.146486	2.005633	60.000000	30.307072	4.000937	60.000000	2.190984	1.119435	60.000000	-21.318270	2.796287	60.000000	-13.127011	4.323664	60.000000	17.046667	3.380733	60.000000	-16.830849	60.000000	12.493224	1.908850	60.000000	-1.721329	0.865622	60.000000	-6.557148	2.407031	60.000000	2.368823	1.626818	60.000000	2.747753	1.533659	60.000000	-11.146486	2.005633	60.000000	30.307072	4.000937	60.000000	2.190984	1.119435	60.000000	-21.318270	2.796287	60.000000	-13.127011	4.323664	60.000000	17.046667	3.380733	60.000000	-16.830849
61	61.000000	12.344666	1.913140	61.000000	-1.996207	0.875268	61.000000	-6.195327	2.383282	61.000000	3.013338	1.752109	61.000000	1.988447	1.518722	61.000000	-10.862598	1.984551	61.000000	33.067463	4.387680	61.000000	2.756353	1.127125	61.000000	-21.440746	2.589746	61.000000	-16.872438	4.736927	61.000000	17.059305	3.272367	61.000000	-14.752843	61.000000	12.344666	1.913140	61.000000	-1.996207	0.875268	61.000000	-6.195327	2.383282	61.000000	3.013338	1.752109	61.000000	1.988447	1.518722	61.000000	-10.862598	1.984551	61.000000	33.067463	4.387680	61.000000	2.756353	1.127125	61.000000	-21.440746	2.589746	61.000000	-16.872438	4.736927	61.000000	17.059305	3.272367	61.000000	-14.752843
62	62.000000	12.226878	1.836710	62.000000	-2.255704	0.908416	62.000000	-5.795583	2.372171	62.000000	3.887865	1.888668	62.000000	1.202843	1.497372	62.000000	-10.589123	1.988675	62.000000	36.039276	4.759723	62.000000	3.391086	1.152760	62.000000	-21.457748	2.454847	62.000000	-20.779087	4.865907	62.000000	16.518976	3.280617	62.000000	-12.785680	62.000000	12.226878	1.836710	62.000000	-2.255704	0.908416	62.000000	-5.795583	2.372171	62.000000	3.887865	1.888668	62.000000	1.202843	1.497372	62.000000	-10.589123	1.988675	62.000000	36.039276	4.759723	62.000000	3.391086	1.152760	62.000000	-21.457748	2.454847	62.000000	-20.779087	4.865907	62.000000	16.518976	3.280617	62.000000	-12.785680
63	63.000000	12.096066	1.754610	63.000000	-2.480813	0.952245	63.000000	-5.425867	2.380831	63.000000	4.934755	2.072565	63.000000	0.421766	1.472958	63.000000	-10.358294	1.994186	63.000000	39.176441	5.088889	63.000000	4.046932	1.214410	63.000000	-21.255726	2.485038	63.000000	-24.556526	4.705758	63.000000	15.559544	3.373888	63.000000	-11.156965	63.000000	12.096066	1.754610	63.000000	-2.480813	0.952245	63.000000	-5.425867	2.380831	63.000000	4.934755	2.072565	63.000000	0.421766	1.472958	63.000000	-10.358294	1.994186	63.000000	39.176441	5.088889	63.000000	4.046932	1.214410	63.000000	-21.255726	2.485038	63.000000	-24.556526	4.705758	63.000000	15.559544	3.373888	63.000000	-11.156965
64	64.000000	11.859297	1.774908	64.000000	-2.646581	0.965889	64.000000	-5.161586	2.410217	64.000000	6.036216	2.242877	64.000000	-0.312144	1.422252	64.000000	-10.197456	1.981922	64.000000	42.415195	5.346055	64.000000	4.669284	1.331370	64.000000	-20.744394	2.723919	64.000000	-27.922281	4.380965	64.000000	14.431518	3.466501	64.000000	-10.032104	64.000000	11.859297	1.774908	64.000000	-2.646581	0.965889	64.000000	-5.161586	2.410217	64.000000	6.036216	2.242877	64.000000	-0.312144	1.422252	64.000000	-10.197456	1.981922	64.000000	42.415195	5.346055	64.000000	4.669284	1.331370	64.000000	-20.744394	2.723919	64.000000	-27.922281	4.380965	64.000000	14.431518	3.466501	64.000000	-10.032104
65	65.000000	11.606569	1.798564	65.000000	-2.769125	0.970161	65.000000	-4.990318	2.446807	65.000000	7.249194	2.372776	65.000000	-0.980952	1.359467	65.000000	-10.055429	2.006357	65.000000	45.681702	5.506712	65.000000	5.200782	1.508593	65.000000	-19.882792	3.102447	65.000000	-30.614666	4.072019	65.000000	13.430251	3.520507	65.000000	-9.476151	65.000000	11.606569	1.798564	65.000000	-2.769125	0.970161	65.000000	-4.990318	2.446807	65.000000	7.249194	2.372776	65.000000	-0.980952	1.359467	65.000000	-10.055429	2.006357	65.000000	45.681702	5.506712	65.000000	5.200782	1.508593	65.000000	-19.882792	3.102447	65.000000	-30.614666	4.072019	65.000000	13.430251	3.520507	65.000000	-9.476151
66	66.000000	11.346329	1.830173	66.000000	-2.853513	0.964301	66.000000	-4.918698	2.485920	66.000000	8.545003	2.444036	66.000000	-1.567851	1.285993	66.000000	-9.889138	2.064072	66.000000	48.898926	5.551765	66.000000	5.577360	1.733140	66.000000	-18.691765	3.488256	66.000000	-32.434845	3.925522	66.000000	12.783497	3.549895	66.000000	-9.456575	66.000000	11.346329	1.830173	66.000000	-2.853513	0.964301	66.000000	-4.918698	2.485920	66.000000	8.545003	2.444036	66.000000	-1.567851	1.285993	66.000000	-9.889138	2.064072	66.000000	48.898926	5.551765	66.000000	5.577360	1.733140	66.000000	-18.691765	3.488256	66.000000	-32.434845	3.925522	66.000000	12.783497	3.549895	66.000000	-9.456575
67	67.000000	11.089674	1.870491	67.000000	-2.903970	0.952066	67.000000	-4.932846	2.521744	67.000000	9.898691	2.446479	67.000000	-2.062597	1.204259	67.000000	-9.643994	2.137945	67.000000	51.987556	5.469422	67.000000	5.743928	1.979345	67.000000	-17.260990	3.768684	67.000000	-33.307804	3.970593	67.000000	12.554579	3.561804	67.000000	-9.878592	67.000000	11.089674	1.870491	67.000000	-2.903970	0.952066	67.000000	-4.932846	2.521744	67.000000	9.898691	2.446479	67.000000	-2.062597	1.204259	67.000000	-9.643994	2.137945	67.000000	51.987556	5.469422	67.000000	5.743928	1.979345	67.000000	-17.260990	3.768684	67.000000	-33.307804	3.970593	67.000000	12.554579	3.561804	67.000000	-9.878592
68	68.000000	10.848421	1.914557	68.000000	-2.921404	0.939209	68.000000	-5.002065	2.548898	68.000000	11.291322	2.385005	68.000000	-2.459977	1.115961	68.000000	-9.278783	2.201153	68.000000	54.865524	5.259807	68.000000	5.680312	2.216341	68.000000	-15.742262	3.880270	68.000000	-33.307636	4.109563	68.000000	12.636569	3.541410	68.000000	-10.633598	68.000000	10.848421	1.914557	68.000000	-2.921404	0.939209	68.000000	-5.002065	2.548898	68.000000	11.291322	2.385005	68.000000	-2.459977	1.115961	68.000000	-9.278783	2.201153	68.000000	54.865524	5.259807	68.000000	5.680312	2.216341	68.000000	-15.742262	3.880270	68.000000	-33.307636	4.109563	68.000000	12.636569	3.541410	68.000000	-10.633598
